land_cover,year,month,pct_area,experiment,dry_category
8,2018,9,0.0,OPL,D2
8,2018,10,0.0,OPL,D2
8,2018,11,0.0,OPL,D2
8,2018,12,0.0,OPL,D2
8,2019,1,0.0,OPL,D2
8,2019,2,0.0,OPL,D2
8,2019,3,4.494382,OPL,D2
8,2019,4,0.0,OPL,D2
8,2019,5,37.07865,OPL,D2
8,2019,6,31.460676,OPL,D2
8,2019,7,13.483146,OPL,D2
8,2019,8,60.674156,OPL,D2
8,2019,9,73.03371,OPL,D2
8,2019,10,77.52809,OPL,D2
8,2019,11,1.1235955,OPL,D2
8,2019,12,8.988764,OPL,D2
8,2020,1,6.741573,OPL,D2
8,2020,2,10.112359,OPL,D2
8,2020,3,86.51685,OPL,D2
8,2020,4,14.606741,OPL,D2
8,2020,5,1.1235955,OPL,D2
8,2020,6,0.0,OPL,D2
8,2020,7,0.0,OPL,D2
8,2020,8,0.0,OPL,D2
8,2020,9,2.247191,OPL,D2
8,2020,10,4.494382,OPL,D2
8,2020,11,0.0,OPL,D2
8,2020,12,22.47191,OPL,D2
9,2016,1,100.0,OPL,D2
9,2016,2,100.0,OPL,D2
9,2016,3,69.230774,OPL,D2
9,2016,4,15.384616,OPL,D2
9,2016,5,7.692308,OPL,D2
9,2016,6,0.0,OPL,D2
9,2016,7,0.0,OPL,D2
9,2016,8,0.0,OPL,D2
9,2016,9,0.0,OPL,D2
9,2016,10,0.0,OPL,D2
9,2016,11,0.0,OPL,D2
9,2016,12,0.0,OPL,D2
9,2017,1,0.0,OPL,D2
9,2017,2,0.0,OPL,D2
9,2017,3,0.0,OPL,D2
9,2017,4,7.692308,OPL,D2
9,2017,5,7.692308,OPL,D2
9,2017,6,15.384616,OPL,D2
9,2017,7,30.769232,OPL,D2
9,2017,8,0.0,OPL,D2
9,2017,9,7.692308,OPL,D2
9,2017,10,53.846157,OPL,D2
9,2017,11,100.0,OPL,D2
9,2017,12,76.92308,OPL,D2
9,2018,1,0.0,OPL,D2
9,2018,2,0.0,OPL,D2
9,2018,3,0.0,OPL,D2
9,2018,4,0.0,OPL,D2
9,2018,5,0.0,OPL,D2
9,2018,6,0.0,OPL,D2
9,2018,7,0.0,OPL,D2
9,2018,8,0.0,OPL,D2
9,2018,9,0.0,OPL,D2
9,2018,10,0.0,OPL,D2
9,2018,11,0.0,OPL,D2
9,2018,12,0.0,OPL,D2
9,2019,1,0.0,OPL,D2
9,2019,2,0.0,OPL,D2
9,2019,3,7.692308,OPL,D2
9,2019,4,7.692308,OPL,D2
9,2019,5,84.61539,OPL,D2
9,2019,6,84.61539,OPL,D2
9,2019,7,61.538464,OPL,D2
9,2019,8,100.0,OPL,D2
9,2019,9,92.30769,OPL,D2
9,2019,10,46.153847,OPL,D2
9,2019,11,0.0,OPL,D2
9,2019,12,0.0,OPL,D2
9,2020,1,0.0,OPL,D2
9,2020,2,0.0,OPL,D2
9,2020,3,23.076923,OPL,D2
9,2020,4,69.230774,OPL,D2
9,2020,5,0.0,OPL,D2
9,2020,6,0.0,OPL,D2
9,2020,7,7.692308,OPL,D2
9,2020,8,0.0,OPL,D2
9,2020,9,0.0,OPL,D2
9,2020,10,0.0,OPL,D2
9,2020,11,0.0,OPL,D2
9,2020,12,23.076923,OPL,D2
10,2016,1,66.481995,OPL,D2
10,2016,2,65.15464,OPL,D2
10,2016,3,27.874565,OPL,D2
10,2016,4,53.832752,OPL,D2
10,2016,5,34.66899,OPL,D2
10,2016,6,23.170732,OPL,D2
10,2016,7,8.885017,OPL,D2
10,2016,8,3.1358886,OPL,D2
10,2016,9,3.4843206,OPL,D2
10,2016,10,0.34843206,OPL,D2
10,2016,11,0.0,OPL,D2
10,2016,12,0.0,OPL,D2
10,2017,1,0.17421603,OPL,D2
10,2017,2,0.5226481,OPL,D2
10,2017,3,0.0,OPL,D2
10,2017,4,6.6202087,OPL,D2
10,2017,5,13.58885,OPL,D2
10,2017,6,23.69338,OPL,D2
10,2017,7,26.480835,OPL,D2
10,2017,8,23.519165,OPL,D2
10,2017,9,31.18467,OPL,D2
10,2017,10,25.783972,OPL,D2
10,2017,11,77.52613,OPL,D2
10,2017,12,29.965157,OPL,D2
10,2018,1,10.8013935,OPL,D2
10,2018,2,6.9686413,OPL,D2
10,2018,3,0.0,OPL,D2
10,2018,4,0.0,OPL,D2
10,2018,5,0.0,OPL,D2
10,2018,6,0.0,OPL,D2
10,2018,7,1.2195121,OPL,D2
10,2018,8,3.1358886,OPL,D2
10,2018,9,3.3101044,OPL,D2
10,2018,10,1.7421603,OPL,D2
10,2018,11,0.6968641,OPL,D2
10,2018,12,1.3937283,OPL,D2
10,2019,1,0.17421603,OPL,D2
10,2019,2,0.17421603,OPL,D2
10,2019,3,1.0452962,OPL,D2
10,2019,4,4.8780484,OPL,D2
10,2019,5,17.073172,OPL,D2
10,2019,6,41.2892,OPL,D2
10,2019,7,47.73519,OPL,D2
10,2019,8,59.05923,OPL,D2
10,2019,9,39.024387,OPL,D2
10,2019,10,46.341465,OPL,D2
10,2019,11,20.209059,OPL,D2
10,2019,12,43.55401,OPL,D2
10,2020,1,9.930313,OPL,D2
10,2020,2,25.773195,OPL,D2
10,2020,3,71.08014,OPL,D2
10,2020,4,34.66899,OPL,D2
10,2020,5,34.66899,OPL,D2
10,2020,6,11.84669,OPL,D2
10,2020,7,15.679443,OPL,D2
10,2020,8,11.149826,OPL,D2
10,2020,9,22.996515,OPL,D2
10,2020,10,25.783972,OPL,D2
10,2020,11,1.5679443,OPL,D2
10,2020,12,25.087109,OPL,D2
12,2016,1,86.03604,OPL,D2
12,2016,2,88.07829,OPL,D2
12,2016,3,6.0337176,OPL,D2
12,2016,4,8.961846,OPL,D2
12,2016,5,0.1774623,OPL,D2
12,2016,6,0.0,OPL,D2
12,2016,7,0.1774623,OPL,D2
12,2016,8,7.1872225,OPL,D2
12,2016,9,17.12511,OPL,D2
12,2016,10,7.808341,OPL,D2
12,2016,11,0.0,OPL,D2
12,2016,12,0.0,OPL,D2
12,2017,1,0.0,OPL,D2
12,2017,2,0.0,OPL,D2
12,2017,3,0.0,OPL,D2
12,2017,4,21.827862,OPL,D2
12,2017,5,30.878439,OPL,D2
12,2017,6,49.24579,OPL,D2
12,2017,7,58.562553,OPL,D2
12,2017,8,11.889974,OPL,D2
12,2017,9,16.858917,OPL,D2
12,2017,10,45.962734,OPL,D2
12,2017,11,97.426796,OPL,D2
12,2017,12,29.103815,OPL,D2
12,2018,1,0.0,OPL,D2
12,2018,2,0.0,OPL,D2
12,2018,3,0.0,OPL,D2
12,2018,4,0.0,OPL,D2
12,2018,5,0.0,OPL,D2
12,2018,6,0.1774623,OPL,D2
12,2018,7,6.388643,OPL,D2
12,2018,8,43.212067,OPL,D2
12,2018,9,20.230701,OPL,D2
12,2018,10,0.1774623,OPL,D2
12,2018,11,0.0,OPL,D2
12,2018,12,0.0,OPL,D2
12,2019,1,0.0,OPL,D2
12,2019,2,0.0,OPL,D2
12,2019,3,5.590062,OPL,D2
12,2019,4,18.189884,OPL,D2
12,2019,5,54.658382,OPL,D2
12,2019,6,48.713398,OPL,D2
12,2019,7,20.05324,OPL,D2
12,2019,8,26.175686,OPL,D2
12,2019,9,22.005323,OPL,D2
12,2019,10,39.041702,OPL,D2
12,2019,11,0.0,OPL,D2
12,2019,12,25.998226,OPL,D2
12,2020,1,11.002662,OPL,D2
12,2020,2,11.921708,OPL,D2
12,2020,3,88.37622,OPL,D2
12,2020,4,51.02041,OPL,D2
12,2020,5,14.285715,OPL,D2
12,2020,6,1.8633541,OPL,D2
12,2020,7,14.818101,OPL,D2
12,2020,8,11.5350485,OPL,D2
12,2020,9,23.779947,OPL,D2
12,2020,10,7.0097604,OPL,D2
12,2020,11,2.573203,OPL,D2
12,2020,12,44.897957,OPL,D2
13,2016,1,73.333336,OPL,D2
13,2016,2,60.000004,OPL,D2
13,2016,3,11.965812,OPL,D2
13,2016,4,24.786325,OPL,D2
13,2016,5,18.80342,OPL,D2
13,2016,6,16.239317,OPL,D2
13,2016,7,20.512821,OPL,D2
13,2016,8,22.222223,OPL,D2
13,2016,9,20.512821,OPL,D2
13,2016,10,12.820514,OPL,D2
13,2016,11,7.692308,OPL,D2
13,2016,12,5.1282053,OPL,D2
13,2017,1,0.0,OPL,D2
13,2017,2,0.0,OPL,D2
13,2017,3,0.0,OPL,D2
13,2017,4,1.7094018,OPL,D2
13,2017,5,8.5470085,OPL,D2
13,2017,6,4.2735043,OPL,D2
13,2017,7,6.8376074,OPL,D2
13,2017,8,7.692308,OPL,D2
13,2017,9,11.111112,OPL,D2
13,2017,10,11.111112,OPL,D2
13,2017,11,39.31624,OPL,D2
13,2017,12,26.495728,OPL,D2
13,2018,1,2.5641026,OPL,D2
13,2018,2,3.4188037,OPL,D2
13,2018,3,7.692308,OPL,D2
13,2018,4,8.5470085,OPL,D2
13,2018,5,7.692308,OPL,D2
13,2018,6,7.692308,OPL,D2
13,2018,7,7.692308,OPL,D2
13,2018,8,7.692308,OPL,D2
13,2018,9,0.0,OPL,D2
13,2018,10,0.0,OPL,D2
13,2018,11,0.0,OPL,D2
13,2018,12,0.0,OPL,D2
13,2019,1,0.0,OPL,D2
13,2019,2,0.8547009,OPL,D2
13,2019,3,0.0,OPL,D2
13,2019,4,3.4188037,OPL,D2
13,2019,5,6.8376074,OPL,D2
13,2019,6,13.675215,OPL,D2
13,2019,7,8.5470085,OPL,D2
13,2019,8,6.8376074,OPL,D2
13,2019,9,3.4188037,OPL,D2
13,2019,10,9.40171,OPL,D2
13,2019,11,5.1282053,OPL,D2
13,2019,12,8.5470085,OPL,D2
13,2020,1,14.529915,OPL,D2
13,2020,2,34.736843,OPL,D2
13,2020,3,80.34188,OPL,D2
13,2020,4,61.538464,OPL,D2
13,2020,5,58.11966,OPL,D2
13,2020,6,58.11966,OPL,D2
13,2020,7,56.41026,OPL,D2
13,2020,8,55.555557,OPL,D2
13,2020,9,64.95727,OPL,D2
13,2020,10,66.66667,OPL,D2
13,2020,11,47.863247,OPL,D2
13,2020,12,59.829063,OPL,D2
14,2016,1,,OPL,D2
14,2016,2,100.0,OPL,D2
14,2016,3,0.0,OPL,D2
14,2016,4,0.0,OPL,D2
14,2016,5,0.0,OPL,D2
14,2016,6,0.0,OPL,D2
14,2016,7,0.0,OPL,D2
14,2016,8,0.0,OPL,D2
14,2016,9,0.0,OPL,D2
14,2016,10,0.0,OPL,D2
14,2016,11,0.0,OPL,D2
14,2016,12,0.0,OPL,D2
14,2017,1,0.0,OPL,D2
14,2017,2,0.0,OPL,D2
14,2017,3,0.0,OPL,D2
14,2017,4,0.0,OPL,D2
14,2017,5,0.0,OPL,D2
14,2017,6,0.0,OPL,D2
14,2017,7,0.0,OPL,D2
14,2017,8,0.0,OPL,D2
14,2017,9,0.0,OPL,D2
14,2017,10,100.0,OPL,D2
14,2017,11,100.0,OPL,D2
14,2017,12,0.0,OPL,D2
14,2018,1,0.0,OPL,D2
14,2018,2,0.0,OPL,D2
14,2018,3,0.0,OPL,D2
14,2018,4,0.0,OPL,D2
14,2018,5,0.0,OPL,D2
14,2018,6,0.0,OPL,D2
14,2018,7,0.0,OPL,D2
14,2018,8,0.0,OPL,D2
14,2018,9,0.0,OPL,D2
14,2018,10,0.0,OPL,D2
14,2018,11,0.0,OPL,D2
14,2018,12,0.0,OPL,D2
14,2019,1,0.0,OPL,D2
14,2019,2,0.0,OPL,D2
14,2019,3,0.0,OPL,D2
14,2019,4,0.0,OPL,D2
14,2019,5,0.0,OPL,D2
14,2019,6,0.0,OPL,D2
14,2019,7,0.0,OPL,D2
14,2019,8,100.0,OPL,D2
14,2019,9,100.0,OPL,D2
14,2019,10,0.0,OPL,D2
14,2019,11,0.0,OPL,D2
14,2019,12,0.0,OPL,D2
14,2020,1,0.0,OPL,D2
14,2020,2,0.0,OPL,D2
14,2020,3,100.0,OPL,D2
14,2020,4,100.0,OPL,D2
14,2020,5,100.0,OPL,D2
14,2020,6,100.0,OPL,D2
14,2020,7,100.0,OPL,D2
14,2020,8,0.0,OPL,D2
14,2020,9,0.0,OPL,D2
14,2020,10,0.0,OPL,D2
14,2020,11,0.0,OPL,D2
14,2020,12,100.0,OPL,D2
16,2016,1,24.023338,OPL,D2
16,2016,2,12.303245,OPL,D2
16,2016,3,13.101797,OPL,D2
16,2016,4,26.562876,OPL,D2
16,2016,5,14.598802,OPL,D2
16,2016,6,27.36527,OPL,D2
16,2016,7,18.706587,OPL,D2
16,2016,8,23.209581,OPL,D2
16,2016,9,13.700599,OPL,D2
16,2016,10,14.682634,OPL,D2
16,2016,11,0.2275449,OPL,D2
16,2016,12,0.0,OPL,D2
16,2017,1,0.0,OPL,D2
16,2017,2,0.09580839,OPL,D2
16,2017,3,4.718563,OPL,D2
16,2017,4,15.94012,OPL,D2
16,2017,5,16.898203,OPL,D2
16,2017,6,4.946108,OPL,D2
16,2017,7,5.3652697,OPL,D2
16,2017,8,6.287425,OPL,D2
16,2017,9,25.58084,OPL,D2
16,2017,10,8.826347,OPL,D2
16,2017,11,31.568861,OPL,D2
16,2017,12,25.976048,OPL,D2
16,2018,1,4.191617,OPL,D2
16,2018,2,0.71856284,OPL,D2
16,2018,3,5.377246,OPL,D2
16,2018,4,29.209581,OPL,D2
16,2018,5,10.862275,OPL,D2
16,2018,6,13.712575,OPL,D2
16,2018,7,20.27545,OPL,D2
16,2018,8,4.706587,OPL,D2
16,2018,9,0.0,OPL,D2
16,2018,10,0.99401194,OPL,D2
16,2018,11,0.0,OPL,D2
16,2018,12,1.0778443,OPL,D2
16,2019,1,2.1796408,OPL,D2
16,2019,2,14.4071865,OPL,D2
16,2019,3,24.586826,OPL,D2
16,2019,4,0.9820359,OPL,D2
16,2019,5,22.898203,OPL,D2
16,2019,6,17.712576,OPL,D2
16,2019,7,22.0,OPL,D2
16,2019,8,20.526945,OPL,D2
16,2019,9,6.3592815,OPL,D2
16,2019,10,27.32934,OPL,D2
16,2019,11,42.778442,OPL,D2
16,2019,12,42.0479,OPL,D2
16,2020,1,29.497007,OPL,D2
16,2020,2,67.282364,OPL,D2
16,2020,3,52.21557,OPL,D2
16,2020,4,27.30539,OPL,D2
16,2020,5,34.742516,OPL,D2
16,2020,6,36.263474,OPL,D2
16,2020,7,33.652695,OPL,D2
16,2020,8,45.269463,OPL,D2
16,2020,9,54.35928,OPL,D2
16,2020,10,48.167664,OPL,D2
16,2020,11,25.425152,OPL,D2
16,2020,12,30.898205,OPL,D2
1,2016,1,86.666664,DA_NoCDF,D0
1,2016,2,90.0,DA_NoCDF,D0
1,2016,3,22.727274,DA_NoCDF,D0
1,2016,4,68.181816,DA_NoCDF,D0
1,2016,5,27.272728,DA_NoCDF,D0
1,2016,6,31.818182,DA_NoCDF,D0
1,2016,7,40.909092,DA_NoCDF,D0
1,2016,8,54.545456,DA_NoCDF,D0
1,2016,9,72.72727,DA_NoCDF,D0
1,2016,10,36.363636,DA_NoCDF,D0
1,2016,11,4.5454545,DA_NoCDF,D0
1,2016,12,0.0,DA_NoCDF,D0
1,2017,1,0.0,DA_NoCDF,D0
1,2017,2,0.0,DA_NoCDF,D0
1,2017,3,0.0,DA_NoCDF,D0
1,2017,4,22.727274,DA_NoCDF,D0
1,2017,5,36.363636,DA_NoCDF,D0
1,2017,6,36.363636,DA_NoCDF,D0
1,2017,7,36.363636,DA_NoCDF,D0
1,2017,8,27.272728,DA_NoCDF,D0
1,2017,9,9.090909,DA_NoCDF,D0
1,2017,10,9.090909,DA_NoCDF,D0
1,2017,11,77.27273,DA_NoCDF,D0
1,2017,12,31.818182,DA_NoCDF,D0
1,2018,1,27.272728,DA_NoCDF,D0
1,2018,2,4.5454545,DA_NoCDF,D0
1,2018,3,0.0,DA_NoCDF,D0
1,2018,4,0.0,DA_NoCDF,D0
1,2018,5,0.0,DA_NoCDF,D0
1,2018,6,0.0,DA_NoCDF,D0
1,2018,7,0.0,DA_NoCDF,D0
1,2018,8,0.0,DA_NoCDF,D0
1,2018,9,0.0,DA_NoCDF,D0
1,2018,10,0.0,DA_NoCDF,D0
1,2018,11,0.0,DA_NoCDF,D0
1,2018,12,0.0,DA_NoCDF,D0
1,2019,1,0.0,DA_NoCDF,D0
1,2019,2,9.090909,DA_NoCDF,D0
1,2019,3,22.727274,DA_NoCDF,D0
1,2019,4,13.636364,DA_NoCDF,D0
1,2019,5,27.272728,DA_NoCDF,D0
1,2019,6,22.727274,DA_NoCDF,D0
1,2019,7,13.636364,DA_NoCDF,D0
1,2019,8,9.090909,DA_NoCDF,D0
1,2019,9,13.636364,DA_NoCDF,D0
1,2019,10,27.272728,DA_NoCDF,D0
1,2019,11,22.727274,DA_NoCDF,D0
1,2019,12,22.727274,DA_NoCDF,D0
1,2020,1,36.363636,DA_NoCDF,D0
1,2020,2,75.0,DA_NoCDF,D0
1,2020,3,100.0,DA_NoCDF,D0
1,2020,4,31.818182,DA_NoCDF,D0
1,2020,5,36.363636,DA_NoCDF,D0
1,2020,6,31.818182,DA_NoCDF,D0
1,2020,7,40.909092,DA_NoCDF,D0
1,2020,8,36.363636,DA_NoCDF,D0
1,2020,9,40.909092,DA_NoCDF,D0
1,2020,10,50.0,DA_NoCDF,D0
1,2020,11,36.363636,DA_NoCDF,D0
1,2020,12,81.818184,DA_NoCDF,D0
2,2016,1,100.0,DA_NoCDF,D0
2,2016,2,62.5,DA_NoCDF,D0
2,2016,3,0.0,DA_NoCDF,D0
2,2016,4,100.0,DA_NoCDF,D0
2,2016,5,62.5,DA_NoCDF,D0
2,2016,6,37.5,DA_NoCDF,D0
2,2016,7,50.0,DA_NoCDF,D0
2,2016,8,37.5,DA_NoCDF,D0
2,2016,9,50.0,DA_NoCDF,D0
2,2016,10,0.0,DA_NoCDF,D0
2,2016,11,0.0,DA_NoCDF,D0
2,2016,12,0.0,DA_NoCDF,D0
2,2017,1,0.0,DA_NoCDF,D0
2,2017,2,0.0,DA_NoCDF,D0
2,2017,3,0.0,DA_NoCDF,D0
2,2017,4,12.5,DA_NoCDF,D0
2,2017,5,0.0,DA_NoCDF,D0
2,2017,6,0.0,DA_NoCDF,D0
2,2017,7,0.0,DA_NoCDF,D0
2,2017,8,0.0,DA_NoCDF,D0
2,2017,9,0.0,DA_NoCDF,D0
2,2017,10,62.5,DA_NoCDF,D0
2,2017,11,100.0,DA_NoCDF,D0
2,2017,12,100.0,DA_NoCDF,D0
2,2018,1,12.5,DA_NoCDF,D0
2,2018,2,0.0,DA_NoCDF,D0
2,2018,3,0.0,DA_NoCDF,D0
2,2018,4,0.0,DA_NoCDF,D0
2,2018,5,0.0,DA_NoCDF,D0
2,2018,6,0.0,DA_NoCDF,D0
2,2018,7,0.0,DA_NoCDF,D0
2,2018,8,0.0,DA_NoCDF,D0
2,2018,9,0.0,DA_NoCDF,D0
2,2018,10,0.0,DA_NoCDF,D0
2,2018,11,0.0,DA_NoCDF,D0
2,2018,12,0.0,DA_NoCDF,D0
2,2019,1,0.0,DA_NoCDF,D0
2,2019,2,0.0,DA_NoCDF,D0
2,2019,3,62.5,DA_NoCDF,D0
2,2019,4,75.0,DA_NoCDF,D0
2,2019,5,87.5,DA_NoCDF,D0
2,2019,6,87.5,DA_NoCDF,D0
2,2019,7,87.5,DA_NoCDF,D0
2,2019,8,75.0,DA_NoCDF,D0
2,2019,9,62.5,DA_NoCDF,D0
2,2019,10,100.0,DA_NoCDF,D0
2,2019,11,0.0,DA_NoCDF,D0
2,2019,12,0.0,DA_NoCDF,D0
2,2020,1,75.0,DA_NoCDF,D0
2,2020,2,75.0,DA_NoCDF,D0
2,2020,3,100.0,DA_NoCDF,D0
2,2020,4,0.0,DA_NoCDF,D0
2,2020,5,0.0,DA_NoCDF,D0
2,2020,6,0.0,DA_NoCDF,D0
2,2020,7,0.0,DA_NoCDF,D0
2,2020,8,0.0,DA_NoCDF,D0
2,2020,9,0.0,DA_NoCDF,D0
2,2020,10,0.0,DA_NoCDF,D0
2,2020,11,37.5,DA_NoCDF,D0
2,2020,12,62.5,DA_NoCDF,D0
3,2016,1,100.0,DA_NoCDF,D0
3,2016,2,100.0,DA_NoCDF,D0
3,2016,3,100.0,DA_NoCDF,D0
3,2016,4,50.0,DA_NoCDF,D0
3,2016,5,50.0,DA_NoCDF,D0
3,2016,6,100.0,DA_NoCDF,D0
3,2016,7,100.0,DA_NoCDF,D0
3,2016,8,100.0,DA_NoCDF,D0
3,2016,9,100.0,DA_NoCDF,D0
3,2016,10,50.0,DA_NoCDF,D0
3,2016,11,50.0,DA_NoCDF,D0
3,2016,12,0.0,DA_NoCDF,D0
3,2017,1,0.0,DA_NoCDF,D0
3,2017,2,0.0,DA_NoCDF,D0
3,2017,3,0.0,DA_NoCDF,D0
3,2017,4,50.0,DA_NoCDF,D0
3,2017,5,50.0,DA_NoCDF,D0
3,2017,6,50.0,DA_NoCDF,D0
3,2017,7,0.0,DA_NoCDF,D0
3,2017,8,0.0,DA_NoCDF,D0
3,2017,9,0.0,DA_NoCDF,D0
3,2017,10,50.0,DA_NoCDF,D0
3,2017,11,100.0,DA_NoCDF,D0
3,2017,12,50.0,DA_NoCDF,D0
3,2018,1,0.0,DA_NoCDF,D0
3,2018,2,0.0,DA_NoCDF,D0
3,2018,3,0.0,DA_NoCDF,D0
3,2018,4,0.0,DA_NoCDF,D0
3,2018,5,0.0,DA_NoCDF,D0
3,2018,6,0.0,DA_NoCDF,D0
3,2018,7,0.0,DA_NoCDF,D0
3,2018,8,0.0,DA_NoCDF,D0
3,2018,9,0.0,DA_NoCDF,D0
3,2018,10,0.0,DA_NoCDF,D0
3,2018,11,0.0,DA_NoCDF,D0
3,2018,12,0.0,DA_NoCDF,D0
3,2019,1,0.0,DA_NoCDF,D0
3,2019,2,0.0,DA_NoCDF,D0
3,2019,3,0.0,DA_NoCDF,D0
3,2019,4,0.0,DA_NoCDF,D0
3,2019,5,0.0,DA_NoCDF,D0
3,2019,6,0.0,DA_NoCDF,D0
3,2019,7,0.0,DA_NoCDF,D0
3,2019,8,0.0,DA_NoCDF,D0
3,2019,9,0.0,DA_NoCDF,D0
3,2019,10,0.0,DA_NoCDF,D0
3,2019,11,0.0,DA_NoCDF,D0
3,2019,12,0.0,DA_NoCDF,D0
3,2020,1,50.0,DA_NoCDF,D0
3,2020,2,50.0,DA_NoCDF,D0
3,2020,3,100.0,DA_NoCDF,D0
3,2020,4,100.0,DA_NoCDF,D0
3,2020,5,50.0,DA_NoCDF,D0
3,2020,6,50.0,DA_NoCDF,D0
3,2020,7,0.0,DA_NoCDF,D0
3,2020,8,0.0,DA_NoCDF,D0
3,2020,9,100.0,DA_NoCDF,D0
3,2020,10,100.0,DA_NoCDF,D0
3,2020,11,0.0,DA_NoCDF,D0
3,2020,12,100.0,DA_NoCDF,D0
5,2016,1,63.636364,DA_NoCDF,D0
5,2016,2,48.64865,DA_NoCDF,D0
5,2016,3,27.027025,DA_NoCDF,D0
5,2016,4,78.37838,DA_NoCDF,D0
5,2016,5,43.243244,DA_NoCDF,D0
5,2016,6,43.243244,DA_NoCDF,D0
5,2016,7,40.54054,DA_NoCDF,D0
5,2016,8,40.54054,DA_NoCDF,D0
5,2016,9,45.945946,DA_NoCDF,D0
5,2016,10,21.621622,DA_NoCDF,D0
5,2016,11,21.621622,DA_NoCDF,D0
5,2016,12,2.7027028,DA_NoCDF,D0
5,2017,1,2.7027028,DA_NoCDF,D0
5,2017,2,0.0,DA_NoCDF,D0
5,2017,3,8.108108,DA_NoCDF,D0
5,2017,4,72.97297,DA_NoCDF,D0
5,2017,5,54.05405,DA_NoCDF,D0
5,2017,6,64.86486,DA_NoCDF,D0
5,2017,7,48.64865,DA_NoCDF,D0
5,2017,8,40.54054,DA_NoCDF,D0
5,2017,9,35.135136,DA_NoCDF,D0
5,2017,10,27.027025,DA_NoCDF,D0
5,2017,11,45.945946,DA_NoCDF,D0
5,2017,12,35.135136,DA_NoCDF,D0
5,2018,1,21.621622,DA_NoCDF,D0
5,2018,2,8.108108,DA_NoCDF,D0
5,2018,3,0.0,DA_NoCDF,D0
5,2018,4,2.7027028,DA_NoCDF,D0
5,2018,5,13.513513,DA_NoCDF,D0
5,2018,6,18.918919,DA_NoCDF,D0
5,2018,7,16.216215,DA_NoCDF,D0
5,2018,8,8.108108,DA_NoCDF,D0
5,2018,9,10.810811,DA_NoCDF,D0
5,2018,10,0.0,DA_NoCDF,D0
5,2018,11,0.0,DA_NoCDF,D0
5,2018,12,5.4054055,DA_NoCDF,D0
5,2019,1,10.810811,DA_NoCDF,D0
5,2019,2,5.4054055,DA_NoCDF,D0
5,2019,3,70.27027,DA_NoCDF,D0
5,2019,4,32.43243,DA_NoCDF,D0
5,2019,5,78.37838,DA_NoCDF,D0
5,2019,6,56.75676,DA_NoCDF,D0
5,2019,7,51.35135,DA_NoCDF,D0
5,2019,8,45.945946,DA_NoCDF,D0
5,2019,9,37.837837,DA_NoCDF,D0
5,2019,10,43.243244,DA_NoCDF,D0
5,2019,11,16.216215,DA_NoCDF,D0
5,2019,12,10.810811,DA_NoCDF,D0
5,2020,1,27.027025,DA_NoCDF,D0
5,2020,2,21.621622,DA_NoCDF,D0
5,2020,3,45.945946,DA_NoCDF,D0
5,2020,4,21.621622,DA_NoCDF,D0
5,2020,5,32.43243,DA_NoCDF,D0
5,2020,6,27.027025,DA_NoCDF,D0
5,2020,7,27.027025,DA_NoCDF,D0
5,2020,8,24.324326,DA_NoCDF,D0
5,2020,9,24.324326,DA_NoCDF,D0
5,2020,10,32.43243,DA_NoCDF,D0
5,2020,11,40.54054,DA_NoCDF,D0
5,2020,12,37.837837,DA_NoCDF,D0
6,2016,1,66.66667,DA_NoCDF,D0
6,2016,2,73.52941,DA_NoCDF,D0
6,2016,3,57.40741,DA_NoCDF,D0
6,2016,4,81.48148,DA_NoCDF,D0
6,2016,5,62.96296,DA_NoCDF,D0
6,2016,6,51.851852,DA_NoCDF,D0
6,2016,7,18.518518,DA_NoCDF,D0
6,2016,8,11.111112,DA_NoCDF,D0
6,2016,9,25.925926,DA_NoCDF,D0
6,2016,10,11.111112,DA_NoCDF,D0
6,2016,11,9.259259,DA_NoCDF,D0
6,2016,12,3.7037036,DA_NoCDF,D0
6,2017,1,16.666668,DA_NoCDF,D0
6,2017,2,14.814815,DA_NoCDF,D0
6,2017,3,9.259259,DA_NoCDF,D0
6,2017,4,50.0,DA_NoCDF,D0
6,2017,5,53.7037,DA_NoCDF,D0
6,2017,6,44.444447,DA_NoCDF,D0
6,2017,7,42.592594,DA_NoCDF,D0
6,2017,8,18.518518,DA_NoCDF,D0
6,2017,9,22.222223,DA_NoCDF,D0
6,2017,10,24.074074,DA_NoCDF,D0
6,2017,11,48.148148,DA_NoCDF,D0
6,2017,12,48.148148,DA_NoCDF,D0
6,2018,1,27.777779,DA_NoCDF,D0
6,2018,2,12.962963,DA_NoCDF,D0
6,2018,3,3.7037036,DA_NoCDF,D0
6,2018,4,29.62963,DA_NoCDF,D0
6,2018,5,16.666668,DA_NoCDF,D0
6,2018,6,33.333336,DA_NoCDF,D0
6,2018,7,14.814815,DA_NoCDF,D0
6,2018,8,9.259259,DA_NoCDF,D0
6,2018,9,7.4074073,DA_NoCDF,D0
6,2018,10,11.111112,DA_NoCDF,D0
6,2018,11,1.8518518,DA_NoCDF,D0
6,2018,12,7.4074073,DA_NoCDF,D0
6,2019,1,24.074074,DA_NoCDF,D0
6,2019,2,38.88889,DA_NoCDF,D0
6,2019,3,37.037037,DA_NoCDF,D0
6,2019,4,50.0,DA_NoCDF,D0
6,2019,5,68.51852,DA_NoCDF,D0
6,2019,6,64.81481,DA_NoCDF,D0
6,2019,7,53.7037,DA_NoCDF,D0
6,2019,8,27.777779,DA_NoCDF,D0
